"A16.9";"Туберкулоза на дихателните органи с неуточнена локализация, без указание за бактериологично или хистологично потвърждаване";;;;;;;"4";;;
"A17";"Туберкулоза на нервната система";;;;;;;"3";;;
"A17.0";"Туберкулозен менингит (G01*)";;;;;;;"4";;;
"A17.1";"Менингеална туберкулома (G07*)";;;;;;;"4";;;
"A17.8";"Туберкулоза на нервната система с друга локализация";;;;;;;"4";;;
"A17.9";"Туберкулоза на нервната система, неуточнена (G99.8*)";;;;;;;"4";;;
"A18";"Туберкулоза на други органи";;;;;;;"3";;;
"A18.0";"Туберкулоза на костите и ставите";;;;;;;"4";;;
"A18.1";"Туберкулоза на пикочо-половите органи";;;;;;;"4";;;
"A18.2";"Туберкулозна периферна лимфоаденопатия";;;;;;;"4";;;
"A18.3";"Туберкулоза на червата, перитонеума и мезентериалните лимфни възли";;;;;;;"4";;;
"A18.4";"Туберкулоза на кожата и подкожната тъкан";;;;;;;"4";;;
"A18.5";"Туберкулоза на окото";;;;;;;"4";;;
"A18.6";"Туберкулоза на ухото";;;;;;;"4";;;
"A18.7";"Туберкулоза на надбъбреците (E35.1*)";;;;;;;"4";;;
"A18.8";"Туберкулоза на други уточнени органи";;;;;;;"4";;;
"A19";"Милиарна туберкулоза";;;;;;;"3";;;
"A19.0";"Остра милиарна туберкулоза с една уточнена локализация";;;;;;;"4";;;
"A19.1";"Остра милиарна туберкулоза с множествена локализация";;;;;;;"4";;;
"A19.2";"Остра милиарна туберкулоза с неуточнена локализация";;;;;;;"4";;;
"A19.8";"Други форми на милиарна туберкулоза";;;;;;;"4";;;
"A19.9";"Милиарна туберкулоза с неуточнена локализация";;;;;;;"4";;;
"A20";"Чума";;;;;;;"3";;;
"A20.0";"Бубонна чума";;;;;;;"4";;;
"A20.1";"Целуларно-кожна чума";;;;;;;"4";;;
"A20.2";"Белодробна чума";;;;;;;"4";;;
"A20.3";"Чумен менингит";;;;;;;"4";;;
"A20.7";"Септична чума";;;;;;;"4";;;
"A20.8";"Други форми на чума";;;;;;;"4";;;
"A20.9";"Чума, неуточнена";;;;;;;"4";;;
"A21";"Туларемия";;;;;;;"3";;;
"A21.0";"Улцеро-жлезна туларемия";;;;;;;"4";;;
"A21.1";"Очно-жлезна туларемия";;;;;;;"4";;;
"A21.2";"Белодробна туларемия";;;;;;;"4";;;
"A21.3";"Гастроинтестинална туларемия";;;;;;;"4";;;
"A21.7";"Генерализирана туларемия";;;;;;;"4";;;
"A21.8";"Други форми на туларемия";;;;;;;"4";;;
"A21.9";"Туларемия, неуточнена";;;;;;;"4";;;
"A22";"Антракс";;;;;;;"3";;;
"A22.0";"Кожна форма на антракс";;;;;;;"4";;;
"A22.1";"Белодробна форма на антракс";;;;;;;"4";;;
"A22.2";"Стомашно-чревна форма на антракс";;;;;;;"4";;;
"A22.7";"Септицемия при антракс";;;;;;;"4";;;
"A22.8";"Други форми на антракс";;;;;;;"4";;;
"A22.9";"Антракс, неуточнен";;;;;;;"4";;;
"A23";"Бруцелоза";;;;;;;"3";;;
"A23.0";"Бруцелоза, предизвикана от Brucella melitensis";;;;;;;"4";;;
"A23.1";"Бруцелоза, предизвикана от Brucella abortus";;;;;;;"4";;;
"A23.2";"Бруцелоза, предизвикана от Brucella suis";;;;;;;"4";;;
"A23.3";"Бруцелоза, предизвикана от Brucella canis";;;;;;;"4";;;
"A23.8";"Други форми на бруцелоза";;;;;;;"4";;;
"A23.9";"Бруцелоза, неуточнена";;;;;;;"4";;;
"A24";"Сап и мелиоидоза";;;;;;;"3";;;
"A24.0";"Сап";;;;;;;"4";;;
"A24.1";"Остра и фулминантна мелиоидоза";;;;;;;"4";;;
"A24.2";"Подостра и хронична мелиоидоза";;;;;;;"4";;;
"A24.3";"Друга уточнена мелиоидоза";;;;;;;"4";;;
"A24.4";"Мелиоидоза, неуточнена";;;;;;;"4";;;
"A25";"Треска при ухапване от плъх";;;;;;;"3";;;
"A25.0";"Спирилоза";;;;;;;"4";;;
"A25.1";"Стрептобацилоза";;;;;;;"4";;;
"A25.9";"Треска при ухапване от плъх, неуточнена";;;;;;;"4";;;
"A26";"Еризипелоид";;;;;;;"3";;;
"A26.0";"Кожен еризипелоид";;;;;;;"4";;;
"A26.7";"Септицемия, предизвикана от Erysipelothrix";;;;;;;"4";;;
"A26.8";"Други форми на еризипелоид";;;;;;;"4";;;
"A26.9";"Еризипелоид, неуточнен";;;;;;;"4";;;
"A27";"Лептоспироза";;;;;;;"3";;;
"A27.0";"Лептоспироза иктеро-хеморагична";;;;;;;"4";;;
"A27.8";"Други форми на лептоспироза";;;;;;;"4";;;
"A27.9";"Лептоспироза, неуточнена";;;;;;;"4";;;
"A28";"Други бактериални зоонози,  некласифицирани другаде";;;;;;;"3";;;
"A28.0";"Пастьорелоза";;;;;;;"4";;;
"A28.1";"Треска от одраскване от котка";;;;;;;"4";;;
"A28.2";"Екстраинтестинална иерсиниоза";;;;;;;"4";;;
"A28.8";"Други уточнени бактериални зоонози, некласифицирани другаде";;;;;;;"4";;;
"A28.9";"Бактериални зоонози, неуточнени";;;;;;;"4";;;
"A30";"Проказа [болест на Hansen]";;;;;;;"3";;;
"A30.0";"Недиференцирана проказа";;;;;;;"4";;;
"A30.1";"Туберкулоидна проказа";;;;;;;"4";;;
"A30.2";"Гранична туберкулоидна проказа";;;;;;;"4";;;
"A30.3";"Гранична проказа";;;;;;;"4";;;
"A30.4";"Гранична лепроматозна проказа";;;;;;;"4";;;
"A30.5";"Лепроматозна проказа";;;;;;;"4";;;
"A30.8";"Други форми на проказа";;;;;;;"4";;;
"A30.9";"Проказа, неуточнена";;;;;;;"4";;;
"A31";"Инфекции, предизвикани от други  микобактерии";;;;;;;"3";;;
"A31.0";"Белодробна инфекция, предизвикана от Mycobacterium";;;;;;;"4";;;
"A31.1";"Кожна инфекция, предизвикана от Mycobacterium";;;;;;;"4";;;
"A31.8";"Други инфекции, предизвикани от Mycobacterium";;;;;;;"4";;;
"A31.9";"Инфекция, предизвикана от Mycobacterium, неуточнена";;;;;;;"4";;;
"A32";"Листериоза";;;;;;;"3";;;
"A32.0";"Кожна листериоза";;;;;;;"4";;;
"A32.1";"Листериозен менингит и менингоенцефалит";;;;;;;"4";;;
"A32.7";"Листериозна септицемия";;;;;;;"4";;;
"A32.8";"Други форми на листериоза";;;;;;;"4";;;
"A32.9";"Листериоза, неуточнена";;;;;;;"4";;;
"A33";"Тетанус на новородено";;;;;;;"3";;;
"A34";"Акушерски тетанус";;;;;;;"3";;;
"A35";"Други форми на тетанус";;;;;;;"3";;;
"A36";"Дифтерия";;;;;;;"3";;;
"A36.0";"Дифтерия на фаринкса";;;;;;;"4";;;
"A36.1";"Назофарингеална дифтерия";;;;;;;"4";;;
"A36.2";"Ларингеална дифтерия";;;;;;;"4";;;
"A36.3";"Дифтерия на кожата";;;;;;;"4";;;
"A36.8";"Друга дифтерия";;;;;;;"4";;;
"A36.9";"Дифтерия, неуточнена";;;;;;;"4";;;
"A37";"Коклюш";;;;;;;"3";;;
"A37.0";"Коклюш, предизвикан от Bordetella pertussis";;;;;;;"4";;;
"A37.1";"Коклюш, предизвикан от Bordetella parapertussis";;;;;;;"4";;;
"A37.8";"Коклюш, предизвикан от друга уточнена Bordetella";;;;;;;"4";;;
"A37.9";"Коклюш, неуточнен";;;;;;;"4";;;
"A38";"Скарлатина";;;;;;;"3";;;
"A39";"Менингококова инфекция";;;;;;;"3";;;
"A39.0";"Менингококов менингит (G01*)";;;;;;;"4";;;
"A39.1";"Синдром на Weterhouse-Friderichsen (E35.1*)";;;;;;;"4";;;
"A39.2";"Остра менингококцемия";;;;;;;"4";;;
"A39.3";"Хронична менингококцемия";;;;;;;"4";;;
"A39.4";"Менингококцемия, неуточнена";;;;;;;"4";;;
"A39.5";"Менингококова болест на сърцето";;;;;;;"4";;;
"A39.8";"Други менингококови инфекции";;;;;;;"4";;;
"A39.9";"Менингококова инфекция, неуточнена";;;;;;;"4";;;
"A40";"Стрептококова септицемия";;;;;;;"3";;;
"A40.0";"Септицемия, предизвикана от стрептокок група А";;;;;;;"4";;;
"A40.1";"Септицемия, предизвикана от стрептокок група В";;;;;;;"4";;;
"A40.2";"Септицемия, предизвикана от стрептокок група D";;;;;;;"4";;;
"A40.3";"Септицемия, предизвикана от Streptococcus pneumoniae";;;;;;;"4";;;
"A40.8";"Други стрептококови септицемии";;;;;;;"4";;;
"A40.9";"Стрептококова септицемия, неуточнена";;;;;;;"4";;;
"A41";"Друга септицемия";;;;;;;"3";;;
"A41.0";"Септицемия, предизвикана от Staphyloccocus aureus";;;;;;;"4";;;
"A41.1";"Септицемия, предизвикана от други уточнени стафилококи";;;;;;;"4";;;
"A41.2";"Септицемия, предизвикана от неуточнен вид стафилокок";;;;;;;"4";;;
"A41.3";"Септицемия, предизвикана от Haemophilus influenzae";;;;;;;"4";;;
"A41.4";"Септицемия, предизвикана от анаероби";;;;;;;"4";;;
"A41.5";"Септицемия, предизвикана от други грамотрицателни микроорганизми";;;;;;;"4";;;
"A41.8";"Друга уточнена септицемия";;;;;;;"4";;;
"A41.9";"Септицемия, неуточнена";;;;;;;"4";;;
"A42";"Актиномикоза";;;;;;;"3";;;
"A42.0";"Белодробна актиномикоза";;;;;;;"4";;;
"A42.1";"Абдоминална актиномикоза";;;;;;;"4";;;
"A42.2";"Цервикофациална актиномикоза";;;;;;;"4";;;
"A42.7";"Актиномикозна септицемия";;;;;;;"4";;;
"A42.8";"Друга актиномикоза";;;;;;;"4";;;
"A42.9";"Актиномикоза, неуточнена";;;;;;;"4";;;
"A43";"Нокардиоза";;;;;;;"3";;;
"A43.0";"Белодробна нокардиоза";;;;;;;"4";;;
"A43.1";"Нокардиоза на кожата";;;;;;;"4";;;
"A43.8";"Други форми на нокардиоза";;;;;;;"4";;;
"A43.9";"Нокардиоза, неуточнена";;;;;;;"4";;;
"A44";"Бартонелоза";;;;;;;"3";;;
"A44.0";"Системна бартонелоза";;;;;;;"4";;;
"A44.1";"Кожна и кожнолигавична бартонелоза";;;;;;;"4";;;
"A44.8";"Други форми на бартонелоза";;;;;;;"4";;;
"A44.9";"Бартонелоза, неуточнена";;;;;;;"4";;;
"A46";"Еризипел";;;;;;;"3";;;
"A48";"Други бактериални болести,  некласифицирани другаде";;;;;;;"3";;;
"A48.0";"Газова гангрена";;;;;;;"4";;;
"A48.1";"Болест на легионерите";;;;;;;"4";;;
"A48.2";"Болест на легионерите без пневмония [треска Pontiac]";;;;;;;"4";;;
"A48.3";"Токсичен шоков синдром";;;;;;;"4";;;
"A48.4";"Бразилска пурпурна треска";;;;;;;"4";;;
"A48.8";"Други уточнени бактериални болести";;;;;;;"4";;;
"A49";"Бактериална инфекция с неуточнена  локализация";;;;;;;"3";;;
"A49.0";"Стафилококова инфекция, неуточнена";;;;;;;"4";;;
"A49.1";"Стрептококова инфекция, неуточнена";;;;;;;"4";;;
"A49.2";"Инфекция, предизвикана от Haemophilus influenzae, неуточнена";;;;;;;"4";;;
"A49.3";"Инфекция, предизвикана от микоплазма, неуточнена";;;;;;;"4";;;
"A49.8";"Други бактериални инфекции с неуточнена локализация";;;;;;;"4";;;
"A49.9";"Бактериална инфекция, неуточнена";;;;;;;"4";;;
"A50";"Вроден сифилис";;;;;;;"3";;;
"A50.0";"Ранен вроден сифилис със симптоми";;;;;;;"4";;;
"A50.1";"Ранен вроден латентен сифилис";;;;;;;"4";;;
"A50.2";"Ранен вроден сифилис, неуточнен";;;;;;;"4";;;
"A50.3";"Късно вродено сифилитично увреждане на очите";;;;;;;"4";;;
"A50.4";"Късен вроден невросифилис [ювенилен невросифилис]";;;;;;;"4";;;
"A50.5";"Други форми на късен вроден сифилис със симптоми";;;;;;;"4";;;
"A50.6";"Късен латентен вроден сифилис";;;;;;;"4";;;
"A50.7";"Късен вроден сифилис, неуточнен";;;;;;;"4";;;
"A50.9";"Вроден сифилис, неуточнен";;;;;;;"4";;;
"A51";"Ранен сифилис";;;;;;;"3";;;
"A51.0";"Първичен сифилис на половите органи";;;;;;;"4";;;
"A51.1";"Първичен сифилис на ануса";;;;;;;"4";;;
"A51.2";"Първичен сифилис с други локализации";;;;;;;"4";;;
"A51.3";"Вторичен сифилис на кожата и лигавиците";;;;;;;"4";;;
"A51.4";"Други форми на вторичен сифилис";;;;;;;"4";;;
"A51.5";"Ранен латентен сифилис";;;;;;;"4";;;
"A51.9";"Ранен сифилис, неуточнен";;;;;;;"4";;;
"A52";"Късен сифилис";;;;;;;"3";;;
"A52.0";"Сифилис на сърдечно-съдовата система";;;;;;;"4";;;
"A52.1";"Невросифилис със симптоми";;;;;;;"4";;;
"A52.2";"Асимптоматичен невросифилис";;;;;;;"4";;;
"A52.3";"Невросифилис, неуточнен";;;;;;;"4";;;
"A52.7";"Други симптоми на късен сифилис";;;;;;;"4";;;
"A52.8";"Късен латентен сифилис";;;;;;;"4";;;
"A52.9";"Късен сифилис, неуточнен";;;;;;;"4";;;
"A53";"Други и неуточнени форми на сифилис";;;;;;;"3";;;
"A53.0";"Латентен сифилис, неуточнен като ранен или късен";;;;;;;"4";;;
"A53.9";"Сифилис, неуточнен";;;;;;;"4";;;
"A54";"Гонококова инфекция";;;;;;;"3";;;
"A54.0";"Гонококова инфекция на долните отдели на пикочо-половия тракт без абсцедиране на периуретрални или придатъчни жлези";;;;;;;"4";;;
"A54.1";"Гонококова инфекция на долните отдели на пикочо-половия тракт с абсцедиране на периуретрални и придатъчни жлези";;;;;;;"4";;;
"A54.2";"Гонококов пелвеоперитонит и други гонококови инфекции на пикочо-половия тракт";;;;;;;"4";;;
"A54.3";"Гонококова инфекция на окото";;;;;;;"4";;;
"A54.4";"Гонококова инфекция на костно-мускулната система";;;;;;;"4";;;
"A54.5";"Гонококов фарингит";;;;;;;"4";;;
"A54.6";"Гонококова инфекция на ануса и ректума";;;;;;;"4";;;
"A54.8";"Други гонококови инфекции";;;;;;;"4";;;
"A54.9";"Гонококова инфекция, неуточнена";;;;;;;"4";;;
"A55";"Хламидиен лимфогранулом (венеричен)";;;;;;;"3";;;
"A56";"Други хламидийни болести, предавани по полов път";;;;;;;"3";;;
"A56.0";"Хламидийни инфекции на долните отдели на пикочо-половия тракт";;;;;;;"4";;;
"A56.1";"Хламидийни инфекции на органите в малкия таз и други пикочо-полови органи";;;;;;;"4";;;
"A56.2";"Хламидийна инфекция на пикочо-половия тракт, неуточнена";;;;;;;"4";;;
"A56.3";"Хламидийна инфекция на ануса и ректума";;;;;;;"4";;;
"A56.4";"Хламидиен фарингит";;;;;;;"4";;;
"A56.8";"Хламидийни инфекции, предавани по полов път с друга локализация";;;;;;;"4";;;
"A57";"Шанкроид";;;;;;;"3";;;
"A58";"Гранулом, ингвинален";;;;;;;"3";;;
"A59";"Трихомониаза";;;;;;;"3";;;
"A59.0";"Урогенитална трихомониаза";;;;;;;"4";;;
"A59.8";"Трихомониаза с други локализации";;;;;;;"4";;;
"A59.9";"Трихомониаза, неуточнена";;;;;;;"4";;;
"A60";"Аногенитална херпес-вирусна  [herpes simplex] инфекция";;;;;;;"3";;;
"A60.0";"Херпес-вирусни инфекции на половите органи и пикочо-половия тракт";;;;;;;"4";;;
"A60.1";"Херпес-вирусни инфекции на перианалната кожа и ректума";;;;;;;"4";;;
"A60.9";"Аногенитална херпес-вирусна инфекция, неуточнена";;;;;;;"4";;;
"A63";"Други болести, предавани предимно  по полов път, некласифицирани другаде";;;;;;;"3";;;
"A63.0";"Аногенитални (венерични) брадавици";;;;;;;"4";;;
"A63.8";"Други уточнени болести, предавани предимно по полов път";;;;;;;"4";;;
"A64";"Болести, предавани предимно по полов път, неуточнени";;;;;;;"3";;;
"A65";"Невенеричен сифилис";;;;;;;"3";;;
"A66";"Фрамбезия";;;;;;;"3";;;
"A66.0";"Първични поражения при фрамбезия";;;;;;;"4";;;
"A66.1";"Множествени папиломи и мокреща краб-фрамбезия";;;;;;;"4";;;
"A66.2";"Други ранни кожни поражения при фрамбезия";;;;;;;"4";;;
"A66.3";"Фрамбезийна хиперкератоза";;;;;;;"4";;;
"A66.4";"Фрамбезийни гуми и язви";;;;;;;"4";;;
"A66.5";"Гангоза";;;;;;;"4";;;
"A66.6";"Увреждания на костите и ставите при фрамбезия";;;;;;;"4";;;
"A66.7";"Други симптоми при фрамбезия";;;;;;;"4";;;
"A66.8";"Латентна фрамбезия";;;;;;;"4";;;
"A66.9";"Фрамбезия, неуточнена";;;;;;;"4";;;
"A67";"Пинта [карате]";;;;;;;"3";;;
"A67.0";"Първични поражения при пинта";;;;;;;"4";;;
"A67.1";"Междинни поражения при пинта";;;;;;;"4";;;
"A67.2";"Късни поражения при пинта";;;;;;;"4";;;
"A67.3";"Смесени поражения при пинта";;;;;;;"4";;;
"A67.9";"Пинта, неуточнена";;;;;;;"4";;;
"A68";"Възвратни трески";;;;;;;"3";;;
"A68.0";"Въшкова възвратна треска";;;;;;;"4";;;
"A68.1";"Кърлежова възвратна треска";;;;;;;"4";;;
"A68.9";"Възвратна треска, неуточнена";;;;;;;"4";;;
"A69";"Други инфекции, предизвикани  от спирохети";;;;;;;"3";;;
"A69.0";"Некротизиращ язвен стоматит";;;;;;;"4";;;
"A69.1";"Други инфекции на Vincent";;;;;;;"4";;;
"A69.2";"Лаймска болест";;;;;;;"4";;;
"A69.8";"Други уточнени спирохетозни инфекции";;;;;;;"4";;;
"A69.9";"Спирохетозна инфекция, неуточнена";;;;;;;"4";;;
"A70";"Инфекция, предизвикана от  Chlamydia psittaci";;;;;;;"3";;;
"A71";"Трахома";;;;;;;"3";;;
"A71.0";"Начален стадий на трахома";;;;;;;"4";;;
"A71.1";"Активен стадий на трахома";;;;;;;"4";;;
"A71.9";"Трахома, неуточнена";;;;;;;"4";;;
"A74";"Други болести, предизвикани  от хламидии";;;;;;;"3";;;
"A74.0";"Хламидиен конюнктивит (Н13.1*)";;;;;;;"4";;;
"A74.8";"Други хламидийни болести";;;;;;;"4";;;
"A74.9";"Хламидийна инфекция, неуточнена";;;;;;;"4";;;
"A75";"Петнист тиф";;;;;;;"3";;;
"A75.0";"Епидемичен въшков петнист тиф, предизвикан от Rickettsia prowazekii";;;;;;;"4";;;
"A75.1";"Рецидивиращ тиф [болест на Brill]";;;;;;;"4";;;
"A75.2";"Тиф, предизвикан от Rickettsia typhi";;;;;;;"4";;;
"A75.3";"Тиф, предизвикан от Rickettsia tsutsugamushi";;;;;;;"4";;;
"A75.9";"Петнист тиф, неуточнен";;;;;;;"4";;;
"A77";"Петниста треска [кърлежови рикетсиози]";;;;;;;"3";;;
"A77.0";"Петниста треска, предизвикана от Rickettsia rickettsii";;;;;;;"4";;;
"A77.1";"Петниста треска, предизвикана от Rickettsia conorii";;;;;;;"4";;;
"A77.2";"Петниста треска, предизвикана от Rickettsia siberica";;;;;;;"4";;;
"A77.3";"Петниста треска, предизвикана от Rickettsia australis";;;;;;;"4";;;
"A77.8";"Други петнисти трески";;;;;;;"4";;;
"A77.9";"Петниста треска, неуточнена";;;;;;;"4";;;
"A78";"Ку-треска";;;;;;;"3";;;
"A79";"Други рикетсиози";;;;;;;"3";;;
"A79.0";"Окопна треска";;;;;;;"4";;;
"A79.1";"Вариолоподобна рикетсиоза, предизвикана от Rickettsia akari";;;;;;;"4";;;
"A79.8";"Други уточнени рикетсиози";;;;;;;"4";;;
"A79.9";"Рикетсиоза, неуточнена";;;;;;;"4";;;
"A80";"Остър полиомиелит";;;;;;;"3";;;
"A80.0";"Остър паралитичен полиомиелит, свързан с ваксина";;;;;;;"4";;;
"A80.1";"Остър паралитичен полиомиелит, предизвикан от внесен див вирус";;;;;;;"4";;;
"A80.2";"Остър паралитичен полиомиелит, предизвикан от див природен вирус";;;;;;;"4";;;
"A80.3";"Остър паралитичен полиомиелит, друг и неуточнен";;;;;;;"4";;;
"A80.4";"Остър непаралитичен полиомиелит";;;;;;;"4";;;
"A80.9";"Остър полиомиелит, неуточнен";;;;;;;"4";;;
"A81";"Атипични вирусни инфекции  на централната нервна система";;;;;;;"3";;;
"A81.0";"Болест на Creutzfeldt-Jakob";;;;;;;"4";;;
"A81.1";"Подостър склерозиращ паненцефалит";;;;;;;"4";;;
"A81.2";"Прогресираща многоогнищна левкоенцефалопатия";;;;;;;"4";;;
"A81.8";"Други атипични вирусни инфекции на централната нервна система";;;;;;;"4";;;
"A81.9";"Атипична вирусна инфекция на централната нервна система, неуточнена";;;;;;;"4";;;
"A82";"Бяс";;;;;;;"3";;;
"A82.0";"Горски бяс";;;;;;;"4";;;
"A82.1";"Градски бяс";;;;;;;"4";;;
"A82.9";"Бяс, неуточнен";;;;;;;"4";;;
"A83";"Вирусен енцефалит, предаван  от комари";;;;;;;"3";;;
"A83.0";"Японски енцефалит";;;;;;;"4";;;
"A83.1";"Западен конски енцефалит";;;;;;;"4";;;
"A83.2";"Източен конски енцефалит";;;;;;;"4";;;
